"year","race_ethnicity","opioid_type","std_rate","var"
2012,"nh_american_indian","methadone",2.2574705832979,0.0937890806213096
2013,"nh_american_indian","methadone",1.90329633940469,0.0781968740757442
2014,"nh_american_indian","methadone",1.27294841750821,0.0499266419101431
2015,"nh_american_indian","methadone",1.5739713710841,0.0647034478991723
2016,"nh_american_indian","methadone",1.37574725797762,0.0530694867573761
2017,"nh_american_indian","methadone",1.75498419902324,0.0691172764843559
2018,"nh_american_indian","methadone",1.03085541620684,0.0412633111167622
1999,"nhb","methadone",0.209258272846693,0.000642967087339515
2000,"nhb","methadone",0.190056450715257,0.000569945370002994
2001,"nhb","methadone",0.301854691561422,0.000899548397166668
2002,"nhb","methadone",0.409280773975698,0.00119276238487597
2003,"nhb","methadone",0.424563042945019,0.00122084946803281
2004,"nhb","methadone",0.601760199045506,0.00168892407655931
2005,"nhb","methadone",0.711162652628473,0.00198631356514894
2006,"nhb","methadone",0.857891649546684,0.00236508289168822
2007,"nhb","methadone",0.826567871330729,0.00221555356708819
2008,"nhb","methadone",0.642192116569501,0.00170668283388422
2009,"nhb","methadone",0.677396623958297,0.00175520972522498
2010,"nhb","methadone",0.633361469393155,0.00160938831336675
2011,"nhb","methadone",0.690074133757076,0.00175116086093942
2012,"nhb","methadone",0.582890329886302,0.00146009561315439
2013,"nhb","methadone",0.578202621674178,0.00144327971803464
2014,"nhb","methadone",0.61207257539851,0.00151122936846891
2015,"nhb","methadone",0.575128549364531,0.00139028493534759
2016,"nhb","methadone",0.682666979263137,0.0016139864808398
2017,"nhb","methadone",0.74224742720524,0.00174012824596836
2018,"nhb","methadone",0.736685311806116,0.0016904984660196
1999,"nhw","methadone",0.316052594975991,0.000159354718982533
2000,"nhw","methadone",0.417795916401764,0.000210771791735638
2001,"nhw","methadone",0.622621832491429,0.000314688693087379
2002,"nhw","methadone",1.04288793280502,0.000532952113773809
2003,"nhw","methadone",1.33329386787657,0.000685649735685562
2004,"nhw","methadone",1.72398632921479,0.000892967863968266
2005,"nhw","methadone",1.98051168541488,0.00102647690492539
2006,"nhw","methadone",2.42365403740916,0.00126637728004902
2007,"nhw","methadone",2.47002265628102,0.00129462509580616
2008,"nhw","methadone",2.18940393095438,0.0011508997929958
2009,"nhw","methadone",2.06684679722153,0.00109294644674113
2010,"nhw","methadone",2.01182078772675,0.00107190187433666
2011,"nhw","methadone",1.93264435443797,0.00104121835163537
2012,"nhw","methadone",1.70055191886136,0.000918907508852823
2013,"nhw","methadone",1.52813416918454,0.00082585066729356
2014,"nhw","methadone",1.44319102900311,0.000781983539681453
2015,"nhw","methadone",1.37302936688345,0.000743902131571227
2016,"nhw","methadone",1.37062470260184,0.000750056443151993
2017,"nhw","methadone",1.25946711784856,0.000690195933997226
2018,"nhw","methadone",1.17874707688478,0.000647613710203649
1999,"other","methadone",0.0561525595235681,0.00039654384483704
2000,"other","methadone",0.0786702144922309,0.000520112919737746
2001,"other","methadone",0.102685891205736,0.000631854530065135
2002,"other","methadone",0.197441002723931,0.00116822714875917
2003,"other","methadone",0.230281086741401,0.00134129630850844
2004,"other","methadone",0.326955619857576,0.00178400785377245
2005,"other","methadone",0.399188704547658,0.00213322314284499
2006,"other","methadone",0.446799262317534,0.00234314818807624
2007,"other","methadone",0.40789229685827,0.00204155075715239
2008,"other","methadone",0.44078761331557,0.00203279884999211
2009,"other","methadone",0.473308721224477,0.00220251840742396
2010,"other","methadone",0.413171548576297,0.00181385990795856
2011,"other","methadone",0.407248478454083,0.00173245183458062
2012,"other","methadone",0.384135363551442,0.00162440405158616
2013,"other","methadone",0.311105721918531,0.00129107385615515
2014,"other","methadone",0.222889134523449,0.000914809456026696
2015,"other","methadone",0.244049517777551,0.000981079900438298
2016,"other","methadone",0.243027535378535,0.000907114694540643
2017,"other","methadone",0.240795152960006,0.000881014385683065
2018,"other","methadone",0.181080324378178,0.000667664985035221
1999,"total","methadone",0.281538214096537,0.00010121315017074
2000,"total","methadone",0.349601488085799,0.000124016890613885
2001,"total","methadone",0.509069465972291,0.000178361247985537
2002,"total","methadone",0.818293885836302,0.000284546053864868
2003,"total","methadone",1.02318017074411,0.000353491246486588
2004,"total","methadone",1.31160826846351,0.000449824594221423
2005,"total","methadone",1.50454044114712,0.000511184799953681
2006,"total","methadone",1.80627607985658,0.000609509661623176
2007,"total","methadone",1.82391296832359,0.000610334622850926
2008,"total","methadone",1.6136350267768,0.000537068339502578
2009,"total","methadone",1.52576790282166,0.000505830897075063
2010,"total","methadone",1.47471184007972,0.000486429702555414
2011,"total","methadone",1.42195513752569,0.000470670442694435
2012,"total","methadone",1.25443271017743,0.000413313364517066
2013,"total","methadone",1.13599230593481,0.000372713019404584
2014,"total","methadone",1.0653982582669,0.000347391090398676
2015,"total","methadone",1.02225898444564,0.000330901965771707
2016,"total","methadone",1.03871183888881,0.000335724424460297
2017,"total","methadone",0.971994179793657,0.00031116602831935
2018,"total","methadone",0.913758746000964,0.000291173743728317
1999,"white","methadone",0.308013657042361,0.000134647672870534
2000,"white","methadone",0.39177416409422,0.00016986215486961
2001,"white","methadone",0.571704403513323,0.000246039001641487
2002,"white","methadone",0.93346140289169,0.000400896696624934
2003,"white","methadone",1.18662193140697,0.000508964518521271
2004,"white","methadone",1.51275304665493,0.000646787881507628
2005,"white","methadone",1.7343933770967,0.000737583499725396
2006,"white","methadone",2.09428968622981,0.000889211936309376
2007,"white","methadone",2.13002034771024,0.000900648046731683
2008,"white","methadone",1.89222483204436,0.000797934952046552
2009,"white","methadone",1.77842826887757,0.00075050523038597
2010,"white","methadone",1.73405615175557,0.000731494591677006
2011,"white","methadone",1.65752853425738,0.000703651731081413
2012,"white","methadone",1.4639298039958,0.000620013535751273
2013,"white","methadone",1.32506930515091,0.000560712198205135
2014,"white","methadone",1.24241845061899,0.000524669796399899
2015,"white","methadone",1.19154003821353,0.000500775043843148
2016,"white","methadone",1.19939567831516,0.000506874811929243
2017,"white","methadone",1.10289837423208,0.000463622170330756
2018,"white","methadone",1.04086878315627,0.000437137879469211
1999,"all_hispanic","synth",0.152173356292444,0.000572957625707136
2000,"all_hispanic","synth",0.0979643067609261,0.000358247735090787
2001,"all_hispanic","synth",0.115536145028626,0.000448870796427138
2002,"all_hispanic","synth",0.170140151036955,0.000558507470764959
2003,"all_hispanic","synth",0.15404118295664,0.000523819545519738
2004,"all_hispanic","synth",0.205205786951181,0.000661754359802606
2005,"all_hispanic","synth",0.167569132275752,0.000506128835188976
2006,"all_hispanic","synth",0.339387856017844,0.000885721442729092
2007,"all_hispanic","synth",0.202705381174882,0.000600093142539884
2008,"all_hispanic","synth",0.187352992487859,0.000503740074216061
2009,"all_hispanic","synth",0.295380617657249,0.000772396344079519
2010,"all_hispanic","synth",0.237700463255547,0.000568725873986996
2011,"all_hispanic","synth",0.257898220647705,0.000580355979908616
2012,"all_hispanic","synth",0.250351878758331,0.00057449050341848
2013,"all_hispanic","synth",0.318969531142437,0.000650729407396701
2014,"all_hispanic","synth",0.565617325182633,0.00109971171126557
2015,"all_hispanic","synth",0.942655385475644,0.00174995431028302
2016,"all_hispanic","synth",2.66604207804472,0.0048423211036807
2017,"all_hispanic","synth",3.72397984456741,0.00661321800082114
2018,"all_hispanic","synth",4.68962083121308,0.00816150885963926
1999,"black","synth",0.112398086352499,0.00034120908237711
2000,"black","synth",0.11813854633705,0.000354162610716288
2001,"black","synth",0.146811776250204,0.000430105981024133
2002,"black","synth",0.174011135758526,0.00049505425283164
2003,"black","synth",0.138344536201042,0.000379233224582474
2004,"black","synth",0.170667806565483,0.000457170345848111
2005,"black","synth",0.225798388045029,0.000603918113813237
2006,"black","synth",0.94752645131504,0.00251649633109589
2007,"black","synth",0.23922522736914,0.000631549754505459
2008,"black","synth",0.2283464812861,0.000594563349029299
2009,"black","synth",0.326587426370128,0.000810433076902182
2010,"black","synth",0.34933154153605,0.00085879861387212
2011,"black","synth",0.317765518276741,0.000768651957401258
2012,"black","synth",0.296401772038493,0.000706791636278169
2013,"black","synth",0.468451910730311,0.00110395730967711
2014,"black","synth",1.05535510938095,0.00251326907016237
2015,"black","synth",2.03905348730712,0.00472068866083942
2016,"black","synth",5.45587687566948,0.0124417774099033
2017,"black","synth",8.58442740464093,0.0194696862380771
2018,"black","synth",10.6129056650176,0.0238206308809066
1999,"nh_american_indian","synth",0.314345386754641,0.0142247864929638
2000,"nh_american_indian","synth",0.329257523014696,0.013704027811617
2001,"nh_american_indian","synth",0.368080336920675,0.0171599879639801
2002,"nh_american_indian","synth",0.506596920781819,0.0216190160324263
2003,"nh_american_indian","synth",0.712241221213683,0.0299368443547248
2004,"nh_american_indian","synth",0.877637592771044,0.0368898242429627
2005,"nh_american_indian","synth",1.07016794217956,0.0466369714540209
2006,"nh_american_indian","synth",1.17887646361064,0.0546648236663742
2007,"nh_american_indian","synth",0.938887682046265,0.0390448775364357
2008,"nh_american_indian","synth",1.87935983746013,0.0814463478360559
2009,"nh_american_indian","synth",2.39167237448326,0.102740228811811
2010,"nh_american_indian","synth",1.24974575847604,0.0485547077293347
2011,"nh_american_indian","synth",1.41057093296254,0.0636038971638964
2012,"nh_american_indian","synth",1.57906657415957,0.0630878642989515
2013,"nh_american_indian","synth",1.22428395982998,0.0469442360990372
2014,"nh_american_indian","synth",1.74248084538519,0.0714283936988829
2015,"nh_american_indian","synth",2.10348515803976,0.0903687549993523
2016,"nh_american_indian","synth",4.10803945981396,0.156598330443352
2017,"nh_american_indian","synth",6.5487809377325,0.262865876021395
2018,"nh_american_indian","synth",7.32435345557068,0.294941635817667
1999,"nhb","synth",0.113803692347553,0.000358350499856249
2000,"nhb","synth",0.122414786694227,0.000379580681389324
2001,"nhb","synth",0.149344459659385,0.000453172964114775
2002,"nhb","synth",0.181181214378743,0.000535684956330718
2003,"nhb","synth",0.144380244436973,0.000412497850178073
2004,"nhb","synth",0.172899448320434,0.000484128667534389
2005,"nhb","synth",0.236762346171832,0.000663583457661887
2006,"nhb","synth",0.978157759661011,0.00271921228270665
2007,"nhb","synth",0.248888854682381,0.000690676907602193
2008,"nhb","synth",0.234571300450925,0.000640731708563882
2009,"nhb","synth",0.338511335251125,0.000884002300911578
2010,"nhb","synth",0.361148429230313,0.000938101714901563
2011,"nhb","synth",0.328976822600346,0.000843061731768108
2012,"nhb","synth",0.303014450005718,0.000763191641828662
2013,"nhb","synth",0.488360322194055,0.0012199901065854
2014,"nhb","synth",1.09883716315493,0.00278535308330529
2015,"nhb","synth",2.09983317427185,0.00518866613774992
2016,"nhb","synth",5.59792263943199,0.0136295589873889
2017,"nhb","synth",8.90194413309611,0.021574269180553
2018,"nhb","synth",10.9821362494157,0.0263825936864462
1999,"nhw","synth",0.310394034185506,0.000153870520834757
2000,"nhw","synth",0.345616358448326,0.000170649368768842
2001,"nhw","synth",0.421664860386357,0.000209314441831186
2002,"nhw","synth",0.569441986758579,0.000283803963555376
2003,"nhw","synth",0.63420068425865,0.000319973257238294
2004,"nhw","synth",0.74358741352795,0.000374820214000902
2005,"nhw","synth",0.765495237616992,0.000386194935382381
2006,"nhw","synth",1.083982454511,0.000555791227351574
2007,"nhw","synth",0.994199555543679,0.000509337792030448
2008,"nhw","synth",1.02388384737283,0.000524498924184468
2009,"nhw","synth",1.2693441060792,0.000652051495532898
2010,"nhw","synth",1.33971450951392,0.000699543781036621
2011,"nhw","synth",1.15960382103733,0.000607216252460573
2012,"nhw","synth",1.14796535308836,0.000605121570618424
2013,"nhw","synth",1.31571719997923,0.00069256545235469
2014,"nhw","synth",2.41772413049071,0.0013198835535235
2015,"nhw","synth",4.23347599941351,0.00235950460531252
2016,"nhw","synth",8.15427731588885,0.00460713197779411
2017,"nhw","synth",11.8354309470792,0.00669914339250093
2018,"nhw","synth",12.5750588451409,0.00715207231046622
1999,"other","synth",0.13075859335392,0.000993427263023051
2000,"other","synth",0.0547311563530439,0.000341347510823947
2001,"other","synth",0.0734103179710886,0.000506444531298379
2002,"other","synth",0.100335330343439,0.000603863055624517
2003,"other","synth",0.102105706915753,0.000561335611346947
2004,"other","synth",0.193460171962546,0.00118443550475755
2005,"other","synth",0.2202948006077,0.00125800888442948
2006,"other","synth",0.190631718208776,0.00105004738402566
2007,"other","synth",0.158356224027011,0.000840923910597166
2008,"other","synth",0.283679315559513,0.00143024456038447
2009,"other","synth",0.379966454000478,0.0018531767948395
2010,"other","synth",0.231231194648639,0.00108483552585654
2011,"other","synth",0.259725135501281,0.00118613202873572
2012,"other","synth",0.234776467793025,0.000978317552523208
2013,"other","synth",0.242105604635208,0.000989622117068977
2014,"other","synth",0.372804426720914,0.0014900543101253
2015,"other","synth",0.426331992496889,0.00166860676991182
2016,"other","synth",0.929175260444223,0.00340431846238883
2017,"other","synth",1.37580690135211,0.0050038490596886
2018,"other","synth",1.56991009323816,0.00563889131847305
1999,"total","synth",0.262937008765664,9.47993694511464e-05
2000,"total","synth",0.278204905954601,9.9011211611099e-05
2001,"total","synth",0.335559803668476,0.000117862998904353
2002,"total","synth",0.449407180722324,0.00015635625270147
2003,"total","synth",0.483097829110961,0.000167258040100711
2004,"total","synth",0.567372617537674,0.00019448749177182
2005,"total","synth",0.586894570110658,0.000199319272077851
2006,"total","synth",0.901705333180596,0.000303751081982684
2007,"total","synth",0.729493360265598,0.000243955133496479
2008,"total","synth",0.752374297448722,0.000249968188428981
2009,"total","synth",0.947464224312069,0.000312127773609558
2010,"total","synth",0.962120642359401,0.000316267490021944
2011,"total","synth",0.847700199429199,0.000277646978282872
2012,"total","synth",0.828583621271361,0.000270177920891879
2013,"total","synth",0.965930793714191,0.000311977376259432
2014,"total","synth",1.76147940467134,0.0005793728871322
2015,"total","synth",3.0507289696492,0.0010056966272649
2016,"total","synth",6.17750189855606,0.00203626147065581
2017,"total","synth",9.00383209537635,0.00295347251783786
2018,"total","synth",9.86307502496014,0.00322355655997552
1999,"white","synth",0.293130078064605,0.000127571501773427
2000,"white","synth",0.315832469725752,0.000136177185287977
2001,"white","synth",0.382122492193912,0.000163572287953598
2002,"white","synth",0.515844901199159,0.000219702719385726
2003,"white","synth",0.564113509315464,0.000240530915897981
2004,"white","synth",0.658756871113994,0.00027910528022389
2005,"white","synth",0.672598527373857,0.000282968614091869
2006,"white","synth",0.958788337256238,0.000403634118516214
2007,"white","synth",0.858728232396328,0.000359586694399604
2008,"white","synth",0.879786917529123,0.000367191017767826
2009,"white","synth",1.10103912287569,0.000457376391866219
2010,"white","synth",1.13463664755994,0.00047376525735428
2011,"white","synth",0.994128085328677,0.000414378730412054
2012,"white","synth",0.978740981130474,0.000408507731579765
2013,"white","synth",1.12696074363434,0.00046770107288051
2014,"white","synth",2.04098979833351,0.000868198894079506
2015,"white","synth",3.54439145229653,0.00152426204417049
2016,"white","synth",6.96916782656445,0.00302104116424953
2017,"white","synth",10.060401857227,0.00435070226574537
2018,"white","synth",10.8217744958259,0.00468297747131385
1999,"all_hispanic","other_op",1.2875916351986,0.00469027019474773
2000,"all_hispanic","other_op",1.0747453760902,0.00356554887116822
2001,"all_hispanic","other_op",0.987989888196323,0.00316571204152234
2002,"all_hispanic","other_op",1.0246036594206,0.00322049190143442
2003,"all_hispanic","other_op",1.06475745078771,0.00317923673999548
2004,"all_hispanic","other_op",0.801734083332033,0.00240148957230966
2005,"all_hispanic","other_op",0.867956383011308,0.00238294891506878
2006,"all_hispanic","other_op",0.761053989931584,0.00199912617557346
2007,"all_hispanic","other_op",0.634079049031343,0.00154761073818623
2008,"all_hispanic","other_op",0.709375027899325,0.00174930927619017
2009,"all_hispanic","other_op",0.582802743947963,0.00139637329547238
2010,"all_hispanic","other_op",0.482564059814742,0.00106634104015676
2011,"all_hispanic","other_op",0.517234178832054,0.00107094876014914
2012,"all_hispanic","other_op",0.499280561899333,0.00104341662499289
2013,"all_hispanic","other_op",0.497720913452917,0.00102149738257002
2014,"all_hispanic","other_op",0.406845820465619,0.000808110760247214
2015,"all_hispanic","other_op",0.42240984290271,0.000819302361475517
2016,"all_hispanic","other_op",0.448430219632097,0.000815546919571457
2017,"all_hispanic","other_op",0.343631147790433,0.000622422670655019
2018,"all_hispanic","other_op",0.302762812044866,0.000541303967932264
1999,"black","other_op",2.0125904683099,0.00604367077245237
2000,"black","other_op",1.90889621272414,0.00562066165757096
2001,"black","other_op",1.72086026118341,0.00496761566397231
2002,"black","other_op",1.65935198484803,0.00471123131128564
2003,"black","other_op",1.60349507828323,0.00448902618108952
2004,"black","other_op",1.20047231734278,0.00332497777187926
2005,"black","other_op",1.13862187653274,0.0030802490624758
2006,"black","other_op",1.19413866471837,0.00317968449470956
2007,"black","other_op",0.961838837903091,0.00250419697402457
2008,"black","other_op",0.87593046501126,0.00226105622818595
2009,"black","other_op",0.767504899150316,0.00195940170057157
2010,"black","other_op",0.599488666947155,0.00151134075914313
2011,"black","other_op",0.762530805938909,0.00187087106580975
2012,"black","other_op",0.775283331160085,0.00185083234220351
2013,"black","other_op",0.58755944516355,0.00137563913155336
2014,"black","other_op",0.571983037081183,0.00134194801454161
2015,"black","other_op",0.577501171356327,0.00136338279597241
2016,"black","other_op",0.761947699299243,0.00174195785903963
2017,"black","other_op",0.639907606472626,0.00143966616061117
2018,"black","other_op",0.505355456638234,0.00111813221704934
1999,"nh_american_indian","other_op",1.01616595425026,0.0474163381816077
2000,"nh_american_indian","other_op",0.703354873830145,0.0310192090096726
2001,"nh_american_indian","other_op",0.996205969086877,0.0442206011266853
2002,"nh_american_indian","other_op",0.938861944841369,0.0403660125587379
2003,"nh_american_indian","other_op",1.25178831293583,0.0574425804402787
2004,"nh_american_indian","other_op",1.18386194863444,0.0524646823734007
2005,"nh_american_indian","other_op",1.2104247119783,0.0513115589234688
2006,"nh_american_indian","other_op",0.974849053569189,0.0420546718052314
2007,"nh_american_indian","other_op",1.29772239742026,0.055265459151164
2008,"nh_american_indian","other_op",1.3190870656719,0.053827796027746
2009,"nh_american_indian","other_op",1.4358793689931,0.0605807089153104
2010,"nh_american_indian","other_op",0.781917834353503,0.0311768112449934
2011,"nh_american_indian","other_op",1.37445490870727,0.0588297722348421
2012,"nh_american_indian","other_op",1.49636182137245,0.060749593623651
2013,"nh_american_indian","other_op",0.87459405762573,0.0345240157845048
2014,"nh_american_indian","other_op",1.20286987420835,0.0470140539114442
2015,"nh_american_indian","other_op",1.74005789396516,0.0709259995500005
2016,"nh_american_indian","other_op",1.31986687076969,0.0523214688421597
2017,"nh_american_indian","other_op",1.31703834539322,0.0547097303353328
2018,"nh_american_indian","other_op",1.03649955489854,0.039120264544636
1999,"nhb","other_op",2.00341607165172,0.00620530652804663
2000,"nhb","other_op",1.92333429228389,0.00585820173528923
2001,"nhb","other_op",1.72552975605828,0.00516872909210162
2002,"nhb","other_op",1.67134763386876,0.00492282100265326
2003,"nhb","other_op",1.62264720057822,0.00472221815731064
2004,"nhb","other_op",1.21637974966508,0.00350418883280268
2005,"nhb","other_op",1.12672046618703,0.00316909579481972
2006,"nhb","other_op",1.22908826332313,0.00342174407837018
2007,"nhb","other_op",0.979094809731561,0.0026674551500921
2008,"nhb","other_op",0.894371910479619,0.00242199470861228
2009,"nhb","other_op",0.79429075702147,0.0021341954866204
2010,"nhb","other_op",0.619581831814968,0.00163982535736903
2011,"nhb","other_op",0.778093754241896,0.00201493237818812
2012,"nhb","other_op",0.773870219175805,0.0019538264496233
2013,"nhb","other_op",0.614302738294611,0.00152380785103548
2014,"nhb","other_op",0.590749773148651,0.00147540435163485
2015,"nhb","other_op",0.581036621620441,0.00145867903631651
2016,"nhb","other_op",0.768498083158715,0.00187385813277074
2017,"nhb","other_op",0.66814849415849,0.00160677466200256
2018,"nhb","other_op",0.51976237332169,0.00122748092238739
1999,"nhw","other_op",0.891882675348699,0.000452535417267044
2000,"nhw","other_op",0.912706228821277,0.000463655076928908
2001,"nhw","other_op",0.950261666318704,0.000483326670136141
2002,"nhw","other_op",1.08961258268649,0.000556872878280283
2003,"nhw","other_op",1.06287214683026,0.000545265686139531
2004,"nhw","other_op",1.00378155886525,0.000517469637566092
2005,"nhw","other_op",1.03681402753123,0.000534015405529768
2006,"nhw","other_op",1.06191011561121,0.000551168897209686
2007,"nhw","other_op",1.0111368973457,0.000529373130248328
2008,"nhw","other_op",1.12395049348681,0.000588700226877206
2009,"nhw","other_op",1.01735417981622,0.000533569540176929
2010,"nhw","other_op",0.95181970406829,0.000507786772333697
2011,"nhw","other_op",1.11417169844035,0.000600925914057208
2012,"nhw","other_op",1.0922563075843,0.000586432062901227
2013,"nhw","other_op",1.10710475434711,0.000601054068824127
2014,"nhw","other_op",1.02884040542536,0.000555846800018616
2015,"nhw","other_op",1.13989906900196,0.000623166030989931
2016,"nhw","other_op",1.07642557381556,0.000591872594893791
2017,"nhw","other_op",0.952099090818271,0.000521868087128875
2018,"nhw","other_op",0.723633149407998,0.000400380945616986
1999,"other","other_op",0.238001496976044,0.00162197091533916
2000,"other","other_op",0.187849079741305,0.00119713731909065
2001,"other","other_op",0.191847128204802,0.00118290279342337
2002,"other","other_op",0.260946717012979,0.00175353452140495
2003,"other","other_op",0.259338597198139,0.00154379750129729
2004,"other","other_op",0.242024694881978,0.0013563350282499
2005,"other","other_op",0.239415386346959,0.00127253115206684
2006,"other","other_op",0.194328437124577,0.00101171195451765
2007,"other","other_op",0.238788070617935,0.00123104103728358
2008,"other","other_op",0.211777822335552,0.000991961209166329
2009,"other","other_op",0.265510105274457,0.00130721478222529
2010,"other","other_op",0.152105866303617,0.000688290973487864
2011,"other","other_op",0.236989240175938,0.0010345261108223
2012,"other","other_op",0.262986646442196,0.00111779510389899
2013,"other","other_op",0.170119013234268,0.000699081028191664
2014,"other","other_op",0.22234904364678,0.000865696020972846
2015,"other","other_op",0.269904586021287,0.00106498102924542
2016,"other","other_op",0.219812197268667,0.000834814497407198
2017,"other","other_op",0.214826093302288,0.0007982955792158
2018,"other","other_op",0.178965432529928,0.000637207109775402
1999,"total","other_op",1.03233460377256,0.000369730650466657
2000,"total","other_op",1.01632889196068,0.000360096118517241
2001,"total","other_op",1.00609537801673,0.000352823121011571
2002,"total","other_op",1.09109826675751,0.000380258744040558
2003,"total","other_op",1.07411691656691,0.000372035786415505
2004,"total","other_op",0.941661824018834,0.000323866149499411
2005,"total","other_op",0.965850505080513,0.00032844400892984
2006,"total","other_op",0.970599172362579,0.000328065751936789
2007,"total","other_op",0.891006405751939,0.000299969705203455
2008,"total","other_op",0.956359917553636,0.000318964934387611
2009,"total","other_op",0.8575722576435,0.000284362412730075
2010,"total","other_op",0.774215002744729,0.000257379088304951
2011,"total","other_op",0.904410776794635,0.000299366435422156
2012,"total","other_op",0.885059915009391,0.000290448789456367
2013,"total","other_op",0.858807699149747,0.000281079125328301
2014,"total","other_op",0.796485952784867,0.000258029854814598
2015,"total","other_op",0.868859800866462,0.000282966217489506
2016,"total","other_op",0.853824549844361,0.000276850685826164
2017,"total","other_op",0.742960025944199,0.000238754076519623
2018,"total","other_op",0.570534783322902,0.000183056733716135
1999,"white","other_op",0.945770267165705,0.00041265973172234
2000,"white","other_op",0.946823951049827,0.000410650865948883
2001,"white","other_op",0.963467886237299,0.000415254776621865
2002,"white","other_op",1.07564500786742,0.000462645274614712
2003,"white","other_op",1.06284422725472,0.000455721900111704
2004,"white","other_op",0.96545027004622,0.000413222997254159
2005,"white","other_op",1.00694175891476,0.000428115856183277
2006,"white","other_op",1.01008837782441,0.000428691510255175
2007,"white","other_op",0.944897356124806,0.000401420953693117
2008,"white","other_op",1.04454631746144,0.000440787824099563
2009,"white","other_op",0.935119824717614,0.000393333429861902
2010,"white","other_op",0.870349533490818,0.000369625473661813
2011,"white","other_op",1.00338800738683,0.000426561923051938
2012,"white","other_op",0.975789117224259,0.000413387923068467
2013,"white","other_op",0.985306335552662,0.000417872472708764
2014,"white","other_op",0.901423983315941,0.000378186290829899
2015,"white","other_op",0.993118940846526,0.000420344053492938
2016,"white","other_op",0.948512749776808,0.000402473605965238
2017,"white","other_op",0.827661093078148,0.000349099621598757
2018,"white","other_op",0.63327559025328,0.000268046104913783
1999,"all_hispanic","unspec_op",0,0
2000,"all_hispanic","unspec_op",0,0
2001,"all_hispanic","unspec_op",0,0
2002,"all_hispanic","unspec_op",0,0
2003,"all_hispanic","unspec_op",0,0
2004,"all_hispanic","unspec_op",0,0
2005,"all_hispanic","unspec_op",0,0
2006,"all_hispanic","unspec_op",0,0
2007,"all_hispanic","unspec_op",0,0
2008,"all_hispanic","unspec_op",0,0
2009,"all_hispanic","unspec_op",0,0
2010,"all_hispanic","unspec_op",0,0
2011,"all_hispanic","unspec_op",0,0
2012,"all_hispanic","unspec_op",0,0
2013,"all_hispanic","unspec_op",0,0
2014,"all_hispanic","unspec_op",0,0
2015,"all_hispanic","unspec_op",0,0
2016,"all_hispanic","unspec_op",0,0
2017,"all_hispanic","unspec_op",0,0
2018,"all_hispanic","unspec_op",0,0
1999,"black","unspec_op",0,0
2000,"black","unspec_op",0,0
2001,"black","unspec_op",0,0
2002,"black","unspec_op",0,0
2003,"black","unspec_op",0,0
2004,"black","unspec_op",0,0
2005,"black","unspec_op",0,0
2006,"black","unspec_op",0,0
2007,"black","unspec_op",0,0
2008,"black","unspec_op",0,0
2009,"black","unspec_op",0,0
2010,"black","unspec_op",0,0
2011,"black","unspec_op",0,0
2012,"black","unspec_op",0,0
2013,"black","unspec_op",0,0
2014,"black","unspec_op",0,0
2015,"black","unspec_op",0,0
2016,"black","unspec_op",0,0
2017,"black","unspec_op",0,0
2018,"black","unspec_op",0,0
1999,"nh_american_indian","unspec_op",0,0
2000,"nh_american_indian","unspec_op",0,0
2001,"nh_american_indian","unspec_op",0,0
2002,"nh_american_indian","unspec_op",0,0
2003,"nh_american_indian","unspec_op",0,0
2004,"nh_american_indian","unspec_op",0,0
2005,"nh_american_indian","unspec_op",0,0
2006,"nh_american_indian","unspec_op",0,0
2007,"nh_american_indian","unspec_op",0,0
2008,"nh_american_indian","unspec_op",0,0
2009,"nh_american_indian","unspec_op",0,0
2010,"nh_american_indian","unspec_op",0,0
2011,"nh_american_indian","unspec_op",0,0
2012,"nh_american_indian","unspec_op",0,0
2013,"nh_american_indian","unspec_op",0,0
2014,"nh_american_indian","unspec_op",0,0
2015,"nh_american_indian","unspec_op",0,0
2016,"nh_american_indian","unspec_op",0,0
2017,"nh_american_indian","unspec_op",0,0
2018,"nh_american_indian","unspec_op",0,0
1999,"nhb","unspec_op",0,0
2000,"nhb","unspec_op",0,0
2001,"nhb","unspec_op",0,0
2002,"nhb","unspec_op",0,0
2003,"nhb","unspec_op",0,0
2004,"nhb","unspec_op",0,0
2005,"nhb","unspec_op",0,0
2006,"nhb","unspec_op",0,0
2007,"nhb","unspec_op",0,0
2008,"nhb","unspec_op",0,0
2009,"nhb","unspec_op",0,0
2010,"nhb","unspec_op",0,0
2011,"nhb","unspec_op",0,0
2012,"nhb","unspec_op",0,0
2013,"nhb","unspec_op",0,0
2014,"nhb","unspec_op",0,0
2015,"nhb","unspec_op",0,0
2016,"nhb","unspec_op",0,0
2017,"nhb","unspec_op",0,0
2018,"nhb","unspec_op",0,0
1999,"nhw","unspec_op",0,0
2000,"nhw","unspec_op",0,0
2001,"nhw","unspec_op",0,0
2002,"nhw","unspec_op",0,0
2003,"nhw","unspec_op",0,0
2004,"nhw","unspec_op",0,0
2005,"nhw","unspec_op",0,0
2006,"nhw","unspec_op",0,0
2007,"nhw","unspec_op",0,0
2008,"nhw","unspec_op",0,0
2009,"nhw","unspec_op",0,0
2010,"nhw","unspec_op",0,0
2011,"nhw","unspec_op",0,0
2012,"nhw","unspec_op",0,0
2013,"nhw","unspec_op",0,0
2014,"nhw","unspec_op",0,0
2015,"nhw","unspec_op",0,0
2016,"nhw","unspec_op",0,0
2017,"nhw","unspec_op",0,0
